#{"t_start": 1704580350.3836365, "env_id": "None"}
r,l,t
0.329452,116,1021.698489
15.19044,499,1024.428213
2.955999,159,1025.479605
3.75514,131,1026.390282
6.420151,119,1027.22238
0.126438,64,1027.787793
18.526504,481,1030.362794
1.497258,83,1031.053336
1.737604,70,1031.681255
4.506059,148,1032.638411
9.177039,245,1034.067461
2.116412,88,1034.757983
4.558547,188,1035.958451
2.617993,83,1036.671125
3.790547,120,1037.513713
4.07425,80,1038.235887
6.413045,174,1039.376258
6.244123,177,1040.563203
1.254709,66,1041.206489
7.898245,238,1042.681687
6.504733,154,1043.670929
1.244528,148,1044.676016
12.556762,252,1046.166289
13.231367,279,1049.619392
0.701382,91,1050.325812
8.00154,149,1051.330715
5.811092,133,1052.241104
3.506065,142,1053.182824
3.651185,84,1053.874151
5.553919,116,1054.721708
5.456976,150,1055.70542
18.451585,257,1057.248821
1.626273,75,1057.908526
16.31536,394,1060.064337
3.754395,90,1060.770583
1.059031,76,1061.415551
4.053484,148,1062.428494
0.52238,43,1062.946012
34.459852,649,1066.443527
18.204332,364,1068.405697
12.072603,217,1069.770365
10.699623,208,1071.103966
6.587993,165,1072.155502
4.408992,117,1073.018754
2.563513,115,1073.818957
4.290521,93,1074.538904
2.145794,62,1076.894131
7.561832,176,1078.008434
3.661557,133,1078.903698
12.065094,186,1080.080703
7.679044,236,1081.474931
14.154298,328,1083.471677
6.924561,131,1084.409861
22.877697,528,1087.52816
2.590998,89,1088.348189
0.725511,100,1089.107987
12.32584,363,1091.183938
2.869621,88,1091.928101
9.074316,177,1093.122194
8.624742,228,1094.571102
14.690557,340,1096.558274
2.103682,91,1097.318783
2.588099,118,1098.174159
3.636906,84,1098.888018
5.125679,111,1099.728345
6.439319,201,1101.008224
14.723499,361,1103.057931
3.219691,70,1105.588305
6.295737,116,1106.474012
6.242986,155,1107.508039
1.276546,86,1108.217914
1.648081,76,1108.87789
1.633819,87,1109.658314
1.536098,93,1110.4883
6.151792,172,1111.887851
8.209646,193,1113.120017
13.199209,302,1114.927966
7.435034,224,1116.388269
9.780188,222,1117.885727
7.562243,175,1119.10787
10.799244,378,1121.320737
2.429599,96,1122.068897
6.036919,140,1123.058192
12.514854,217,1124.421978
7.855692,200,1125.768109
0.246298,79,1126.448124
0.491593,118,1127.348161
17.323141,400,1129.698736
7.398755,219,1131.138005
7.193196,147,1132.328253
1.503015,135,1133.447896
35.268236,718,1139.758246
10.472236,298,1141.648077
6.689828,147,1142.717855
9.805149,247,1144.367827
9.752813,185,1145.627963
5.520043,107,1146.44494
2.850522,68,1147.082868
14.319331,280,1148.748054
23.715476,369,1150.938379
0.213765,96,1151.693023
6.897145,151,1152.732047
11.715767,246,1154.228159
3.048938,105,1155.048234
12.205949,256,1156.598077
4.479712,211,1157.997983
38.052325,602,1161.329358
13.607603,311,1165.011766
26.542124,510,1167.957817
10.836291,201,1169.22829
7.202866,186,1170.407922
3.425947,87,1171.133972
49.164974,859,1175.697833
25.375326,490,1178.390484
5.269707,159,1179.463176
16.110599,290,1181.238194
9.04946,197,1182.538078
19.736207,336,1184.518152
7.334585,159,1185.697821
5.705081,210,1187.0981
3.329494,98,1187.878291
14.846994,374,1192.048215
7.4895,146,1193.08957
3.071432,106,1193.915261
21.912694,386,1196.108217
11.594787,316,1197.958335
15.902054,324,1199.858133
15.148565,220,1201.238047
5.293173,168,1202.351394
6.910429,174,1203.508139
15.630392,280,1205.198199
7.903605,166,1206.338788
4.535876,112,1207.194096
20.454268,399,1209.59776
9.291326,193,1210.878107
2.578216,77,1211.577923
3.665786,135,1212.538041
8.771188,163,1213.628114
7.767196,180,1214.837947
15.406148,338,1218.797992
22.331637,393,1221.057713
6.623174,128,1221.978194
15.893552,224,1223.378034
18.699376,277,1225.067808
16.469017,305,1226.902226
11.961557,233,1228.337891
9.222156,345,1230.356387
6.931211,180,1231.588042
3.979638,79,1232.308158
5.062927,139,1233.34304
4.5567,104,1234.20168
9.634049,216,1235.61772
13.268717,274,1237.308095
10.707509,263,1238.967774
14.678863,465,1241.717891
29.831997,506,1246.420305
7.99507,159,1247.547918
4.054018,89,1248.295097
21.363028,324,1250.183687
2.57195,98,1250.93777
