#{"t_start": 1704561858.2474809, "env_id": "None"}
r,l,t
-24.57382,115,998.89507
-26.538162,37,999.259873
1.481037,185,999.976727
-47.133878,147,1000.600129
-46.05773,169,1001.264689
-62.139078,633,1003.065851
-42.150287,63,1003.48056
-12.604625,27,1003.811296
36.238937,513,1005.321188
-25.931974,58,1005.727041
-114.591735,327,1006.786582
-70.197909,131,1007.354302
-62.732994,259,1008.246926
-13.547803,275,1009.198784
-4.492632,77,1009.653775
-39.362616,171,1011.478987
19.233184,277,1012.428104
-39.754888,37,1012.780833
-45.949618,86,1013.258043
-117.685622,119,1013.817205
-24.807999,61,1014.229165
13.053365,142,1014.845483
-36.497339,73,1015.284764
211.148802,950,1017.822418
51.917014,290,1018.779096
-48.718769,57,1019.184951
-57.555103,82,1019.643399
22.564127,195,1020.377802
-24.743978,38,1020.73471
-27.980739,585,1022.402051
-18.05383,20,1022.71059
57.906098,361,1023.860261
-11.116563,275,1024.778168
-61.353254,91,1025.263033
96.375915,490,1027.848042
-48.601797,129,1028.42838
-20.041389,152,1029.056496
19.819853,173,1029.733354
14.718931,267,1030.629097
-26.015665,195,1031.357785
4.585529,105,1031.871808
-34.923676,74,1032.313215
-16.426767,34,1032.65807
27.954282,273,1033.578057
-37.938526,57,1033.980144
-29.683094,45,1034.350052
-61.928512,801,1036.554518
-54.054876,73,1036.989839
-9.958432,36,1037.334206
-26.920755,44,1037.69612
-75.555386,89,1038.17122
-13.230446,90,1038.655549
-25.880899,54,1039.055108
-33.05674,268,1039.977248
6.538571,212,1040.740681
-34.321081,174,1041.414158
32.942678,765,1044.646806
-11.640302,23,1044.961782
-39.107295,45,1045.335382
-46.250048,102,1045.842607
55.408768,197,1046.573706
-65.508907,64,1046.993732
10.661804,216,1047.774635
-14.106113,167,1048.432712
-19.983357,41,1048.786895
-14.967006,99,1049.286725
-36.320234,294,1050.259229
5.400083,209,1051.023851
-11.204119,21,1051.336379
-24.346674,54,1051.72916
11.486159,168,1052.393986
18.568123,381,1053.57413
47.939351,312,1054.602041
-40.178354,76,1055.042225
1.798332,182,1055.743118
-10.18809,75,1056.190358
49.474761,719,1058.175709
-15.647124,23,1058.489244
-48.095765,153,1059.125627
-11.114696,71,1059.555279
-35.520161,66,1059.976204
-15.35569,96,1061.607929
-31.30137,41,1061.989274
-38.595428,49,1062.381721
-22.8629,52,1062.77868
-15.611048,108,1063.32435
-15.860662,116,1063.871525
373.478403,1001,1066.541393
65.678797,277,1067.476742
-39.127897,472,1068.883323
25.048116,276,1069.808876
41.699892,263,1070.697371
-23.941269,29,1071.021862
77.315574,350,1072.121083
-57.887867,30,1072.456527
-20.020062,316,1073.487608
62.501774,310,1074.493984
-20.156408,156,1075.136986
70.570996,360,1077.422919
108.403029,467,1078.81573
282.278031,566,1080.434816
9.221257,315,1081.436673
-17.550129,42,1081.801037
-42.684007,110,1082.325257
-13.702836,40,1082.680642
8.637116,244,1083.540511
-10.167966,35,1083.885112
-9.130176,423,1085.177422
-20.557865,293,1086.146738
-36.039761,161,1086.793327
-41.973752,76,1087.233623
-30.345256,125,1087.809261
104.753658,494,1089.265503
151.732336,475,1090.664803
-81.161836,117,1092.346685
37.803723,297,1093.32732
-21.857912,49,1093.708854
-64.002854,147,1094.334513
-12.892433,48,1094.715495
49.712162,392,1095.933769
-292.933817,587,1097.635787
-20.828489,86,1098.102312
-23.30935,23,1098.426141
-10.565048,28,1098.751558
-41.260971,57,1099.159195
-149.975846,1001,1101.827405
-23.435294,72,1102.260512
-12.044164,35,1102.614725
121.654787,653,1104.447866
-20.91298,47,1104.820525
-75.557436,80,1105.282232
-29.732604,86,1105.756336
-24.104926,70,1106.183316
-26.703543,53,1106.578563
21.638324,372,1108.878085
-13.68223,50,1109.271737
-37.802009,72,1109.712487
-38.124477,128,1110.281215
90.619426,288,1111.241811
112.898501,468,1112.630264
-52.746865,96,1113.122983
-8.074659,640,1114.91203
53.425477,313,1115.916544
-5.105597,76,1116.362926
-8.685202,35,1116.710108
-69.630667,74,1117.146128
-11.198503,265,1118.043775
62.873939,1001,1120.730415
-14.922338,21,1121.039257
-46.353925,28,1121.370902
-143.571074,234,1122.205118
-49.317332,54,1122.597016
0.252082,294,1124.713944
-10.709414,29,1125.047713
-113.888557,195,1125.790414
-31.949117,44,1126.153469
-42.81473,69,1126.586902
-37.856487,214,1127.374896
-33.295033,38,1127.720098
106.558132,306,1128.723116
-23.528817,89,1129.20102
-11.872675,59,1129.603788
86.852189,419,1130.877944
-16.509124,97,1131.3673
-1.407218,169,1132.037695
-58.083409,102,1132.546418
-56.557206,66,1132.978081
-4.28024,252,1133.860318
-46.614734,75,1134.302276
-20.686054,153,1134.939223
-32.218561,551,1136.540644
45.186399,196,1137.27804
-30.27427,49,1137.655358
162.038951,784,1140.961003
-12.141556,54,1141.358746
15.483395,149,1141.987045
59.06838,352,1143.094905
-27.579019,75,1143.535352
-22.875804,95,1144.022418
-42.847585,98,1144.521175
-42.88959,48,1144.894456
78.063014,377,1146.058581
-15.4851,90,1146.535525
212.837611,691,1148.465808
-32.042855,40,1148.818821
-73.667963,127,1149.384599
175.892374,514,1150.873583
-38.651629,22,1151.184124
-24.459739,111,1151.733088
53.398755,206,1152.493749
51.673236,398,1153.710665
293.732058,1001,1157.526276
-5.140274,197,1158.256763
-127.102373,224,1159.061672
-17.860687,61,1159.468686
-104.252387,98,1159.958568
-34.446808,63,1160.384677
248.762556,728,1162.387637
20.369738,634,1164.174446
25.821218,313,1165.193997
-30.020361,48,1165.565577
28.394428,326,1166.59734
-18.062323,32,1166.92882
-23.901894,43,1167.290683
-33.623813,253,1168.160626
-75.038659,298,1169.143567
-49.659248,48,1169.52069
-9.688954,46,1169.897651
200.890004,580,1172.692942
-17.949956,66,1173.119358
29.546586,196,1173.860755
36.07346,371,1175.01408
-5.142341,390,1176.210284
27.691032,333,1177.27562
-66.079518,329,1178.339139
32.41233,320,1179.358627
-40.190076,157,1179.991371
74.685735,505,1181.47778
212.268269,828,1183.731173
122.659073,590,1186.559821
78.133499,897,1188.990106
-26.387839,258,1189.882112
-26.916008,84,1190.344818
218.274293,757,1192.453784
51.416195,414,1193.724347
81.729078,308,1194.740967
-28.232445,87,1195.209733
1.060602,177,1195.901038
58.537405,324,1196.935134
284.871748,978,1200.665622
-5.679939,96,1201.157871
-17.088921,60,1201.560613
-27.182352,40,1201.918083
141.528884,359,1203.046731
-44.980245,377,1204.223084
-43.8714,164,1204.879572
327.511724,1001,1207.543193
91.757257,234,1208.365691
7.442226,227,1209.175709
190.324897,722,1211.193377
297.594242,1001,1215.032966
389.371807,977,1217.624377
-34.452692,33,1217.962349
5.75141,183,1218.667553
-14.160921,34,1219.018561
169.066883,422,1220.28502
184.22744,458,1221.668324
63.764156,332,1222.742277
-127.825736,772,1224.903752
-20.960356,31,1225.239669
37.630892,372,1227.543002
32.58756,202,1228.291494
-41.909005,165,1228.962714
95.258614,406,1230.218443
45.709653,491,1231.671195
59.253808,287,1232.631197
-17.257639,47,1233.007042
323.521522,694,1234.961373
213.26755,1001,1237.589853
26.857705,345,1238.679138
25.001887,510,1241.290745
-74.172331,175,1241.978866
300.731869,752,1244.08433
-14.33164,44,1244.454219
11.611428,543,1246.04761
-76.520169,177,1246.747311
-15.825973,23,1247.063054
-6.866132,41,1247.428806
285.072987,1001,1250.102745
239.653907,492,1251.51721
345.530842,702,1254.628522
145.048038,365,1255.783795
199.829717,716,1257.747152
433.892236,1001,1260.360346
60.01241,200,1261.110446
57.268155,208,1261.893819
260.364053,892,1264.277542
-25.245309,40,1264.635448
34.411751,307,1265.649909
34.739905,628,1268.528825
5.91036,175,1269.20084
-12.061189,103,1269.713123
168.232546,531,1271.21522
117.496587,422,1272.473894
-46.125333,514,1273.984185
319.307082,671,1275.860873
65.08443,240,1276.696617
-21.085718,110,1277.222743
95.360196,417,1278.466601
6.846891,621,1281.374909
-12.790004,69,1281.807441
483.926838,1001,1284.475806
389.356605,900,1286.900982
340.99225,1001,1289.537121
600.058909,1001,1292.167505
-30.10829,39,1292.526885
224.623265,652,1295.451866
19.670365,154,1296.095077
23.87651,230,1296.896793
9.992437,215,1297.687017
46.82082,358,1298.785054
141.979707,486,1300.208915
356.71916,966,1302.773657
611.526038,1001,1305.41588
118.365914,238,1307.389971
437.701007,1001,1310.040888
-25.562534,102,1310.550813
519.741531,1001,1313.222935
-14.15243,27,1313.549296
86.490999,776,1315.662886
249.797808,545,1317.229236
12.309504,261,1318.116193
476.392402,1001,1321.925701
47.747962,223,1322.707742
56.000841,336,1323.797538
506.019858,1001,1326.457871
540.917932,1001,1329.113232
664.954164,1001,1332.920588
504.47858,1001,1335.571241
25.887861,189,1336.297333
220.813173,528,1337.828676
-10.72732,42,1338.192281
-52.357589,87,1338.668593
306.033533,1001,1341.313151
386.437016,1001,1343.946196
361.686903,853,1347.389682
-14.965936,29,1347.721648
433.790998,853,1350.05339
-34.063162,37,1350.404942
76.21948,396,1351.618839
12.671183,140,1352.215553
-55.478952,86,1352.686026
374.214632,1001,1355.327699
64.440307,471,1356.702909
35.844227,414,1359.105735
282.484939,1001,1361.788541
405.602311,1001,1364.42977
-50.656592,81,1364.885333
492.567843,1001,1367.554872
173.410462,665,1369.392287
549.599618,909,1373.001569
304.70082,994,1375.633549
-39.709587,51,1376.020683
312.641788,1001,1378.671288
364.423719,1001,1381.339867
701.910842,974,1385.084107
473.088984,1001,1387.734324
527.389917,1001,1390.372765
-35.299017,221,1391.183394
355.01674,1001,1393.863536
491.06596,1001,1397.642981
-88.157936,185,1398.351884
577.043973,1001,1401.032153
690.908122,1001,1403.702411
687.611377,986,1406.320242
-14.3052,40,1406.678363
201.30114,311,1408.817583
209.37277,561,1410.420081
-15.480675,141,1411.014019
405.179043,664,1412.863426
600.86487,1001,1415.539355
17.45078,156,1416.175151
-20.006162,115,1416.705802
238.02744,474,1418.096495
-17.350801,156,1418.735883
280.584253,625,1421.648052
586.807174,1001,1424.32603
317.128106,754,1426.403639
283.073793,721,1428.400625
97.159525,290,1429.356841
391.578532,924,1431.831743
315.876851,891,1435.373838
736.904942,1001,1438.03733
316.807301,832,1440.281608
616.443781,1001,1442.960563
459.100465,1001,1446.784874
141.775346,362,1447.910585
170.555951,434,1449.230294
676.751935,1001,1451.899698
689.544928,1001,1454.559353
141.264797,548,1456.119774
605.991496,1001,1459.90264
459.928917,1001,1462.575862
231.644922,605,1464.292096
406.842235,1001,1466.933387
314.322454,664,1468.796593
716.24322,1001,1472.607661
344.83452,1001,1475.275013
90.379699,284,1476.216443
311.278451,734,1478.240511
446.691417,794,1480.437823
613.875482,1001,1484.273516
454.023847,861,1486.595514
502.98447,1001,1489.247487
826.437132,1001,1491.903137
683.331665,1001,1495.715663
513.11887,893,1498.130598
89.422388,301,1499.105915
25.594144,270,1500.011587
650.363709,1001,1502.679787
553.543375,980,1505.318334
113.266981,333,1506.387237
-5.865969,179,1508.213058
743.712262,1001,1510.881963
669.842463,1001,1513.546934
471.624888,681,1515.438607
730.758827,1001,1518.08137
566.602331,1001,1521.900276
39.874003,241,1522.737016
312.082788,1001,1525.399648
471.545425,1001,1528.064224
163.015105,421,1529.33883
658.507168,823,1531.574425
565.102254,883,1535.093943
707.77564,1001,1537.770209
463.91544,1001,1540.427267
-11.400792,261,1541.315239
301.001126,444,1542.672187
705.818967,1001,1546.485797
179.849419,414,1547.745785
407.990476,974,1550.32455
601.493446,1001,1552.982129
201.65164,973,1555.587846
421.222325,1001,1559.369391
-11.907705,14,1559.66902
762.901135,1001,1562.351341
246.449438,677,1564.241687
724.646696,1001,1566.933354
360.33094,1001,1570.749021
650.863301,1001,1573.433021
738.806153,1001,1576.131901
574.929437,1001,1578.803085
666.797378,1001,1582.535519
587.907829,1001,1585.227552
64.629597,287,1586.193571
-64.366411,571,1587.818782
862.397228,1001,1590.440845
718.907123,1001,1594.190367
637.829561,1001,1596.875379
586.248651,1001,1599.497167
503.814735,1001,1602.136781
580.429566,1001,1604.819227
520.081366,1001,1608.593171
142.144765,236,1609.438416
179.543989,293,1610.410442
362.873562,689,1612.298809
676.223592,1001,1614.953535
510.439319,1001,1618.750062
615.862041,1001,1621.400108
459.563891,749,1623.47947
772.791231,1001,1626.156487
678.040835,1001,1628.775154
482.849281,1001,1632.548049
170.440677,360,1633.688214
385.017508,673,1635.565891
339.359779,530,1637.108421
883.311079,1001,1639.777572
638.468026,1001,1643.551188
547.614784,840,1645.805351
719.838368,1001,1648.450159
927.347122,1001,1651.064845
446.397764,765,1653.14555
865.257787,1001,1656.892209
728.520559,1001,1659.570395
653.871745,1001,1662.201856
778.622424,1001,1664.834905
649.384859,1001,1668.615812
750.954029,1001,1671.271796
626.062715,1001,1673.919759
148.479253,318,1674.952733
297.320343,1001,1677.615149
673.386847,1001,1681.400434
882.767284,943,1683.931447
674.203238,841,1686.219118
783.356196,1001,1688.875124
732.691233,1001,1692.671552
622.716352,1001,1695.337182
649.988734,964,1697.906628
719.532102,1001,1700.520869
843.042331,1001,1704.332778
723.97476,1001,1706.957452
69.063613,214,1707.722182
693.827472,1001,1710.387977
824.852998,1001,1713.040205
806.693254,1001,1716.815375
100.831168,290,1717.763067
634.052519,1001,1720.385056
481.809107,677,1722.256958
310.145327,445,1723.584111
724.382018,1001,1726.247903
630.804707,754,1729.446507
-167.189557,242,1730.296363
212.816568,228,1731.108004
625.833985,1001,1733.787495
821.274936,1001,1736.472332
833.021114,1001,1739.116853
179.48469,478,1741.686709
733.644312,1001,1744.352761
153.375154,309,1745.358366
-49.325773,1001,1748.042376
627.894447,1001,1750.699194
555.180713,1001,1754.4974
233.324991,398,1755.71589
485.142808,1001,1758.394236
679.067958,1001,1761.052395
790.131708,1001,1763.749448
603.689448,1001,1767.579368
920.863549,1001,1770.241435
798.334552,1001,1772.881967
238.357083,438,1774.20341
345.622987,496,1775.655469
698.598019,1001,1779.472134
757.489701,1001,1782.16007
804.06671,1001,1784.833323
901.60752,1001,1787.502782
508.88318,1001,1791.300318
686.542256,1001,1793.996629
532.153459,1001,1796.659765
48.064867,248,1797.528613
1051.647051,1001,1800.219323
-146.622464,800,1803.539513
250.053079,400,1804.77596
72.766278,211,1805.551985
746.43492,964,1808.142742
597.546899,1001,1810.832153
646.34218,1001,1814.674338
925.840969,1001,1817.361528
410.752698,878,1819.760851
692.414439,1001,1822.463167
789.001637,1001,1825.134511
894.848065,1001,1828.972337
762.425112,811,1831.208135
624.545495,1001,1833.88668
522.522326,763,1835.993209
177.46894,348,1837.106301
308.52568,697,1840.197473
1039.519318,1001,1842.851441
643.904929,1001,1845.507633
864.900873,919,1847.958129
536.573865,746,1851.14873
598.148273,720,1853.140071
754.027767,1001,1855.82427
857.753792,949,1858.33221
496.524494,1001,1861.008382
896.040994,1001,1864.795749
902.115466,1001,1867.463446
769.739751,1001,1870.126934
257.222382,587,1871.808424
861.235631,1001,1875.631353
648.2449,1001,1878.309743
668.687349,1001,1880.953078
125.55149,285,1881.893861
885.527882,1001,1884.586134
28.585749,168,1885.241053
595.4121,765,1888.500746
341.410483,452,1889.862962
720.406034,915,1892.336075
393.042828,491,1893.769659
159.458378,284,1894.710941
904.843991,1001,1897.378414
617.020062,902,1900.948208
179.114617,294,1901.910416
361.387774,612,1903.657887
117.990618,286,1904.601412
762.17105,1001,1907.260255
764.57535,1001,1909.956839
177.478242,272,1910.88904
871.508518,1001,1914.720067
112.080399,584,1916.400979
885.891642,1001,1919.104498
600.387431,1001,1921.793278
593.616006,751,1923.865721
760.468086,1001,1927.674951
628.397239,823,1929.923376
665.094209,762,1932.022023
851.33286,1001,1934.646022
831.175639,1001,1938.430034
1013.477976,1001,1941.132252
-174.508211,259,1942.025908
316.734783,448,1943.348376
889.917215,1001,1945.990861
850.898761,1001,1948.629846
805.392652,1001,1952.40527
655.540357,628,1954.166134
888.780705,1001,1956.931827
344.827466,455,1958.33469
166.790439,203,1959.114603
195.506457,261,1960.047022
567.901384,682,1963.158388
966.680712,1001,1965.919333
846.49933,1001,1968.681933
726.866522,1001,1971.44696
821.112315,1001,1974.205144
850.501804,1001,1978.099727
1123.437864,1001,1980.852644
951.154228,1001,1983.623291
946.948211,1001,1986.405422
1064.00462,1001,1990.287106
172.173777,469,1991.7323
972.138952,899,1994.225801
956.655765,1001,1996.982502
903.511983,1001,2000.857651
1080.540597,1001,2003.547405
-45.749445,118,2004.106537
1149.192899,1001,2006.847867
537.610989,838,2009.188159
1067.117562,1001,2011.923387
840.120947,1001,2015.804919
936.408252,1001,2018.564551
630.759211,836,2020.910815
765.86454,1001,2023.63758
829.465289,1001,2027.512711
958.261759,1001,2030.223341
955.603827,1001,2032.974671
518.531622,630,2034.785685
1035.614956,1001,2038.631195
299.391429,465,2040.046245
845.957054,1001,2042.775102
884.067984,1001,2045.521817
201.340081,302,2046.524239
191.948938,289,2047.484283
833.993716,1001,2051.360328
982.57248,1001,2054.080437
1106.54575,1001,2056.830732
1070.804789,1001,2059.550252
773.413369,751,2061.661963
239.409379,551,2064.429396
1048.069078,1001,2067.174923
840.931005,1001,2069.906413
576.684952,692,2071.881941
941.178525,1001,2075.756474
463.06653,509,2077.273012
748.699841,1001,2080.008609
362.363889,436,2081.362788
755.173787,948,2083.974349
806.176056,1001,2086.705673
451.555895,541,2089.444578
986.69779,1001,2092.193144
905.726345,1001,2094.943648
766.68166,801,2097.209625
1058.279635,1001,2101.084177
802.836699,1001,2103.814713
416.931647,534,2105.393981
960.495306,1001,2108.141831
361.544373,582,2109.842566
336.980059,493,2111.334327
969.206972,1001,2115.233085
1023.68046,1001,2117.993663
529.435522,625,2119.802232
751.842461,801,2122.055076
923.223189,1001,2124.798856
780.193745,1001,2128.676606
765.525443,878,2131.115289
875.18351,1001,2133.840272
831.208943,1001,2136.593399
1128.041517,1001,2140.484972
844.573394,1001,2143.236688
1037.303848,1001,2145.979168
1085.209785,1001,2148.750017
464.920546,519,2151.43808
1159.033653,1001,2154.161676
896.542014,1001,2156.91077
918.854086,1001,2159.648824
39.385075,185,2160.364663
1088.143886,1001,2164.249229
641.715544,696,2166.225333
941.992067,1001,2168.974934
1053.288985,1001,2171.713039
954.298803,1001,2174.466239
677.323532,658,2177.500378
1095.527006,1001,2180.290977
988.575793,1001,2183.031167
874.570835,1001,2185.783517
169.306851,288,2186.767191
746.314933,1001,2190.653535
912.354332,1001,2193.377463
1001.436779,1001,2196.104118
1027.4884,1001,2198.852872
734.525697,811,2202.283738
1098.24272,1001,2205.040087
940.311455,1001,2207.764401
443.099856,479,2209.208617
687.266564,720,2211.25868
1092.82319,1001,2215.128777
950.274092,837,2217.479347
870.542673,1001,2220.230038
795.47879,1001,2222.979951
971.602572,1001,2226.857503
382.145517,422,2228.168103
107.775005,238,2229.025132
992.168723,1001,2231.768642
577.077835,721,2233.804459
946.031697,819,2236.087968
1239.727804,1001,2239.963149
1270.951464,1001,2242.714748
928.434448,1001,2245.453561
1014.855944,1001,2248.188256
1049.462918,1001,2252.057965
580.525429,765,2254.209
1008.949635,1001,2256.937797
991.796265,1001,2259.671606
1084.95424,1001,2262.412284
1063.092924,1001,2266.282096
879.221542,1001,2269.032437
516.909312,554,2270.645275
997.480788,1001,2273.392308
951.096282,1001,2277.278026
1122.558882,1001,2280.019616
1078.723949,1001,2282.759049
1166.126529,1001,2285.508543
934.848336,1001,2289.413337
809.278188,676,2291.356765
1108.107837,1001,2294.086274
1094.700781,1001,2296.884345
1071.945388,1001,2299.657721
947.474159,1001,2303.551092
1168.245438,1001,2306.334568
1161.324574,1001,2309.101632
439.061188,453,2310.502173
615.957294,570,2312.188232
688.208695,748,2315.459695
1119.476087,1001,2318.21779
1019.388438,1001,2320.949872
586.356131,540,2322.551953
1183.42878,1001,2326.437186
1124.905407,1001,2329.171068
161.382493,296,2330.167107
992.150658,1001,2332.939518
486.928147,524,2334.510152
127.792207,198,2335.265877
1345.805604,1001,2338.0097
1193.195039,1001,2341.901451
539.941438,433,2343.225359
1001.574881,1001,2345.956445
952.863718,1001,2348.714
1074.698028,853,2352.2559
1291.63969,1001,2354.984617
1133.627085,1001,2357.733446
982.346538,1001,2360.468379
554.897005,472,2361.901123
1151.483203,1001,2365.824936
1014.347981,1001,2368.565939
1165.961673,1001,2371.303185
1004.979664,1001,2374.04757
1029.19338,1001,2377.95032
1267.341275,1001,2380.714334
703.057764,643,2382.548608
898.941487,1001,2385.269667
1227.235144,1001,2387.991796
228.116675,249,2390.000955
1038.35163,1001,2392.752523
1018.069811,1001,2395.471102
1135.369126,1001,2398.218579
1250.683129,1001,2402.086023
1327.84068,1001,2404.810715
1153.73268,1001,2407.538782
1112.152906,1001,2410.258698
1180.936662,1001,2414.128418
331.129909,347,2415.245068
1291.755817,1001,2417.954647
1126.024282,1001,2420.675974
1063.701204,1001,2423.396363
408.314309,378,2424.585639
1314.769693,1001,2428.454936
1330.929463,1001,2431.161412
1479.734633,1001,2433.885211
1255.498825,1001,2436.602777
1038.322258,1001,2440.453583
1174.445118,1001,2443.208518
1208.688427,1001,2445.94169
1000.684234,1001,2448.66115
1342.883149,1001,2452.53576
1148.064397,1001,2455.261637
1240.866473,1001,2458.006398
1213.462792,1001,2460.741757
221.297973,359,2461.885644
975.485395,1001,2465.759826
740.835333,728,2467.81203
-29.142792,28,2468.140968
1149.279009,1001,2470.850204
619.735352,698,2472.83118
1143.694626,1001,2476.697239
1334.033019,1001,2479.424977
1239.200169,1001,2482.188425
677.044942,675,2484.133808
1039.550974,1001,2486.854099
823.340392,670,2489.917909
998.186205,1001,2492.650793
916.92206,1001,2495.40631
1219.116182,1001,2498.119774
1038.300355,1001,2502.027426
67.304503,147,2502.652755
106.138918,218,2503.454996
1148.862276,1001,2506.200564
1206.614542,1001,2508.897199
1289.673419,1001,2511.60981
997.180914,1001,2515.472648
715.047251,703,2517.483299
1168.889782,1001,2520.202667
1198.972702,1001,2522.942864
1214.806255,1001,2526.798792
1256.968837,1001,2529.518667
1131.221578,1001,2532.265405
1429.611938,1001,2535.047542
976.586953,1001,2538.879882
963.891167,1001,2541.622458
1181.793149,1001,2544.388955
149.181609,177,2545.089032
1001.273285,1001,2547.842793
992.752361,1001,2551.723755
1305.026698,1001,2554.487132
1283.096285,1001,2557.200139
1327.484931,1001,2559.970784
1033.271453,1001,2563.851602
1105.167485,1001,2566.590207
1305.082212,1001,2569.31488
1088.458837,1001,2572.05188
-28.760178,110,2572.579002
1013.852065,861,2574.984412
1141.734237,1001,2578.858441
1133.34099,1001,2581.589762
1078.03789,1001,2584.300329
1456.736333,1001,2587.057724
210.776328,331,2589.264628
1076.461354,1001,2592.012242
1009.506871,1001,2594.72461
1157.818298,1001,2597.457551
281.630098,306,2598.465659
1161.519838,1001,2602.369553
1156.938706,1001,2605.113677
447.631052,457,2606.526908
1212.777833,1001,2609.25792
1012.59022,931,2611.826027
727.154012,753,2615.092314
1145.517262,1001,2617.840523
1267.623328,1001,2620.571677
657.742439,603,2622.32693
278.983673,292,2623.311724
1182.882584,973,2627.118901
958.660512,1001,2629.885981
1248.442726,1001,2632.603247
898.265146,770,2634.770484
1308.212874,1001,2637.544034
1352.823024,1001,2641.4238
1095.994382,1001,2644.193665
1144.126883,1001,2646.94095
1263.848451,1001,2649.706658
1045.456285,1001,2653.620272
1411.438257,1001,2656.405663
73.912368,132,2656.997388
394.838998,454,2658.399622
1250.295561,1001,2661.168093
1243.205258,1001,2665.074808
1339.094702,1001,2667.849684
769.818433,644,2669.732422
191.133447,232,2670.568813
645.103033,564,2672.240305
1173.279627,1001,2674.988419
1091.31725,1001,2678.862335
1182.77119,1001,2681.618432
839.504952,746,2683.727957
706.933938,521,2685.276959
628.825709,560,2686.935929
1331.494894,1001,2690.81203
130.223462,165,2691.474865
1411.596321,1001,2694.255304
1200.582403,1001,2697.030953
1127.638404,830,2699.364142
1265.42731,1001,2703.272763
1366.76395,1001,2706.049319
138.579833,201,2706.815208
1647.550473,1001,2709.576643
1340.796494,1001,2712.330759
926.38712,659,2715.408413
1085.620481,1001,2718.163988
1497.582872,1001,2720.921388
1319.345347,1001,2723.683321
369.565362,373,2724.88631
1381.279091,1001,2728.796141
321.108047,302,2729.82972
1237.658435,1001,2732.581555
1263.489197,1001,2735.311731
1284.986343,1001,2738.064417
288.24285,321,2739.1179
713.581062,668,2742.175878
748.189972,542,2743.796063
1121.472443,836,2746.120016
1424.526352,1001,2748.832105
423.354221,365,2749.984687
1488.952716,1001,2753.84172
1521.816671,1001,2756.554444
1308.032841,1001,2759.277669
1583.084303,1001,2762.003017
1259.861878,1001,2765.870872
1503.807575,1001,2768.609752
1341.157642,1001,2771.34871
1474.096659,1001,2774.072537
893.462861,699,2776.061013
1123.151122,794,2779.411596
1509.306049,1001,2782.147733
1514.644755,1001,2784.871088
1397.23533,1001,2787.582484
1615.593873,1001,2791.443069
492.979904,405,2792.695011
1247.159252,1001,2795.438359
1681.723354,1001,2798.16747
650.651537,595,2799.898773
776.613095,567,2801.559988
302.212332,299,2803.699446
1423.009392,1001,2806.446615
1509.969844,1001,2809.1838
1376.017356,869,2811.593251
1666.498338,1001,2814.320667
1487.690173,1001,2818.208752
424.608303,401,2819.461666
1256.109674,1001,2822.19203
1208.958401,1001,2824.860964
607.104707,505,2826.370631
418.646355,375,2828.699749
1397.493657,1001,2831.453532
1468.682234,1001,2834.200841
464.790671,366,2835.370055
514.416149,380,2836.579524
1352.539409,1001,2839.315955
1018.552134,834,2842.798428
1543.327056,1001,2845.52993
1712.014133,1001,2848.279604
1053.094723,739,2850.368237
1032.055268,854,2853.911777
608.120552,543,2855.522656
1683.344523,1001,2858.242291
531.171776,492,2859.714961
1574.091173,1001,2862.450639
1555.193793,1001,2866.347417
587.506562,429,2867.672742
1270.915908,1001,2870.41319
1852.636076,1001,2873.169217
277.130761,280,2874.125839
782.40199,733,2876.196369
1726.859233,1001,2880.103703
1381.987392,1001,2882.837874
1501.942003,1001,2885.582478
1560.806616,1001,2888.332351
1490.253605,1001,2892.207641
603.568529,502,2893.709078
1406.651711,1001,2896.458101
133.30363,177,2897.15592
1311.257495,1001,2899.893687
607.9644,451,2901.269245
1447.734793,1001,2905.159175
1353.638383,881,2907.610613
107.022623,158,2908.255501
523.979914,385,2909.479692
672.677516,559,2911.141677
1442.071873,1001,2913.881578
1524.280763,1001,2917.771375
1068.277615,630,2919.584529
1548.795618,1001,2922.310706
1520.939996,1001,2925.05948
1706.113146,1001,2927.796837
1443.055768,1001,2931.665747
1545.448228,1001,2934.423003
1612.089115,1001,2937.140074
1644.460026,1001,2939.888335
1486.430875,1001,2943.765158
1056.872981,669,2945.704899
1914.417047,1001,2948.441503
1357.552905,1001,2951.161176
1506.209402,1001,2955.023184
1611.621681,1001,2957.74537
1651.790552,1001,2960.479823
1468.812598,1001,2963.174781
1629.164826,1001,2967.037477
1108.680239,962,2969.670866
1543.235444,1001,2972.39026
641.705635,423,2973.69627
1246.401212,802,2975.947324
752.90103,495,2977.433387
635.273672,425,2979.884049
66.807238,155,2980.527987
1546.255732,1001,2983.276449
220.284646,217,2984.067219
1320.34836,1001,2986.80626
653.540372,459,2988.207388
1621.523776,1001,2990.942601
1057.360939,631,2993.904439
1839.520452,1001,2996.634171
1414.160761,1001,2999.37333
1904.303103,1001,3002.11376
1565.837436,1001,3005.986956
1602.89431,1001,3008.730243
1817.00038,1001,3011.478204
20.739176,85,3011.940448
1494.591176,1001,3014.695918
1953.195318,1001,3018.532339
1563.946628,934,3021.14343
1720.210858,1001,3023.915594
349.869656,266,3024.831945
1659.774833,1001,3027.594164
16.267336,76,3028.037798
571.230272,462,3030.588982
1664.215252,1001,3033.369841
1657.140976,1001,3036.146655
1589.214401,1001,3038.923043
1647.264297,1001,3041.695224
1784.761372,1001,3045.594513
